actual,predicted,residual
30.0,32.847865757141264,-2.847865757141264
5.5,7.865696515437475,-2.3656965154374747
9.5,9.266415327039063,0.2335846729609372
17.5,13.80177702227899,3.6982229777210094
7.0,13.64298097087974,-6.642980970879741
7.0,6.571566036565774,0.4284339634342258
3.5,6.288165189440833,-2.788165189440833
22.0,22.00383911901686,-0.0038391190168596268
9.0,9.804527929052124,-0.8045279290521243
4.0,7.75564152500568,-3.7556415250056796
8.5,7.503408309200962,0.996591690799038
7.5,9.329355712302986,-1.829355712302986
14.5,9.941383272823849,4.558616727176151
5.5,6.745583058371229,-1.2455830583712286
6.0,13.64298097087974,-7.642980970879741
8.5,9.202263973961243,-0.7022639739612426
5.0,5.363215091578606,-0.3632150915786063
16.0,17.230973912285513,-1.2309739122855134
11.5,10.670996810407376,0.8290031895926244
6.5,6.571566036565774,-0.0715660365657742
8.5,8.616832910823426,-0.11683291082342606
15.0,15.77695951738111,-0.7769595173811101
10.5,11.721637483918323,-1.2216374839183235
8.5,6.972790312760521,1.5272096872394787
12.0,12.263954438322976,-0.26395443832297616
20.5,20.78169725658183,-0.281697256581829
9.5,9.266294438443364,0.23370556155663635
5.0,10.982227172029763,-5.982227172029763
5.5,5.9434138281329565,-0.4434138281329565
12.0,10.697277532311306,1.3027224676886942
10.0,9.521336869099018,0.47866313090098167
4.5,5.3494859947678375,-0.8494859947678375
14.5,14.132918926205255,0.3670810737947452
12.5,13.513538835826086,-1.0135388358260862
6.0,7.602735262481823,-1.602735262481823
9.5,8.066574153558221,1.4334258464417786
6.5,5.363215091578606,1.1367849084213937
7.5,7.517055452392129,-0.017055452392129133
11.5,13.993824128995584,-2.493824128995584
8.5,9.431820487711166,-0.9318204877111658
13.5,8.214389443170969,5.285610556829031
4.0,6.829062815362159,-2.8290628153621586
5.0,5.363215091578606,-0.3632150915786063
10.0,6.942331971048962,3.0576680289510376
14.0,13.76808487015444,0.23191512984556084
13.5,7.398574147803892,6.101425852196108
33.0,32.170583786465365,0.8294162135346355
8.5,9.391542474140747,-0.8915424741407474
16.5,13.565413116976067,2.9345868830239326
52.0,56.247967888351454,-4.247967888351454
7.0,7.588919961108481,-0.5889199611084814
36.5,30.912442564048487,5.587557435951513
25.5,21.29293003175904,4.207069968240958
8.0,7.054683263100683,0.9453167368993167
37.0,35.91741237037827,1.0825876296217274
6.0,6.885887645718591,-0.8858876457185909
12.0,11.2673829768351,0.7326170231649005
11.5,10.25717212182017,1.2428278781798294
32.0,31.50064997754079,0.4993500224592111
7.0,7.359897184645323,-0.35989718464532316
5.0,7.590635126160252,-2.590635126160252
5.0,7.733725626903828,-2.733725626903828
22.0,21.28345048269815,0.7165495173018499
6.5,5.683931132987781,0.8160688670122189
12.0,14.419505092652711,-2.4195050926527113
48.5,48.358818067471944,0.1411819325280561
4.5,5.939587988037851,-1.439587988037851
7.5,8.814280304177618,-1.3142803041776183
4.0,5.543034945879412,-1.5430349458794117
26.5,27.609581960733337,-1.1095819607333368
4.0,5.495179909148245,-1.495179909148245
10.0,12.121885958928234,-2.1218859589282335
51.5,51.66066940273781,-0.16066940273780972
52.0,59.23751998769228,-7.237519987692281
6.0,8.012139928889683,-2.012139928889683
6.0,8.097651580797201,-2.0976515807972014
5.0,7.978914673561285,-2.9789146735612846
7.0,6.891226079960066,0.10877392003993425
8.5,10.851843888098355,-2.3518438880983545
25.0,18.16090535564367,6.839094644356329
13.5,14.419505092652711,-0.9195050926527113
6.0,5.253775921305504,0.746224078694496
11.0,11.302553963188789,-0.3025539631887888
8.5,11.37551650836485,-2.87551650836485
9.5,9.12281507540622,0.37718492459378083
7.5,8.454781999765874,-0.9547819997658742
5.0,6.764254392099012,-1.7642543920990121
9.0,8.881014304473336,0.11898569552666416
7.5,8.87121694504953,-1.3712169450495306
11.5,11.908856707543537,-0.40885670754353676
30.0,25.1601250459396,4.839874954060399
5.5,6.583032666729159,-1.0830326667291592
14.5,14.177959696184766,0.32204030381523374
14.5,14.484238026609251,0.015761973390748807
13.5,8.184471165051754,5.315528834948246
62.5,46.51846722518199,15.981532774818007
6.5,6.686011793130768,-0.18601179313076788
6.5,8.672093467684686,-2.172093467684686
20.5,17.59982655565139,2.90017344434861
10.0,9.294868834194812,0.705131165805188
10.5,9.222159001612873,1.277840998387127
21.5,22.849913739192637,-1.3499137391926368
11.5,9.223092381322493,2.276907618677507
16.5,22.396443507400953,-5.896443507400953
14.5,15.116902068095918,-0.6169020680959179
25.5,30.453910967730348,-4.953910967730348
11.0,8.60075401836728,2.3992459816327205
12.0,9.658486409587798,2.3415135904122018
7.5,6.022825639563578,1.4771743604364218
15.5,11.56852853168482,3.9314714683151806
9.0,9.62635134121042,-0.6263513412104196
12.5,7.8467952329588435,4.6532047670411565
6.5,7.491449727577904,-0.991449727577904
4.0,8.085654861739137,-4.085654861739137
14.0,7.925343903109123,6.074656096890877
4.5,5.072811229644132,-0.5728112296441319
5.0,8.545489327249278,-3.5454893272492782
30.0,41.02412728199556,-11.024127281995561
8.0,11.857178256830078,-3.8571782568300783
9.0,9.297545293324607,-0.2975452933246068
33.0,35.79873584685549,-2.798735846855493
16.0,16.58715030216773,-0.5871503021677285
12.5,11.629528022094103,0.8704719779058969
7.0,9.10054329107647,-2.1005432910764696
7.0,6.644766019552487,0.35523398044751264
9.5,6.253239251200889,3.246760748799111
16.0,16.20469674078254,-0.2046967407825413
14.5,16.20469674078254,-1.7046967407825413
10.0,9.898055608448594,0.101944391551406
7.5,7.808403807724855,-0.3084038077248552
11.5,13.92347974403768,-2.42347974403768
42.0,42.73104364201164,-0.7310436420116417
12.0,10.52342465806415,1.4765753419358507
5.5,6.262696870883295,-0.7626968708832953
4.0,4.48536325886308,-0.48536325886307985
7.0,6.96173624051785,0.03826375948214977
9.5,6.817623162839468,2.6823768371605317
13.0,15.171162003278486,-2.1711620032784857
5.0,6.1169964244249115,-1.1169964244249115
20.0,19.66438917078385,0.3356108292161508
17.5,16.470688205475568,1.0293117945244319
4.5,5.2342204710605555,-0.7342204710605555
13.5,11.61050695350235,1.88949304649765
4.0,5.495179909148245,-1.495179909148245
9.0,10.980704244436298,-1.9807042444362981
7.0,9.343143206396574,-2.343143206396574
12.0,8.837972291088768,3.162027708911232
7.0,10.376249331299878,-3.376249331299878
10.5,12.795780517916967,-2.295780517916967
12.5,11.1940773851575,1.3059226148424994
6.5,7.9135515521686415,-1.4135515521686415
9.0,12.214109027685529,-3.214109027685529
17.0,12.987508993951613,4.012491006048387
16.0,9.259605581752034,6.740394418247966
5.5,7.6053912451161025,-2.1053912451161025
9.5,9.187224963616508,0.312775036383492
8.5,10.739632992596588,-2.2396329925965883
9.0,7.266176019337245,1.7338239806627547
27.5,29.702095320901982,-2.2020953209019822
4.0,5.423556824348576,-1.4235568243485757
52.0,46.98023361161411,5.019766388385889
13.0,13.767173659512867,-0.7671736595128671
4.5,6.061794502710236,-1.561794502710236
5.0,5.683931132987781,-0.6839311329877811
24.5,19.66058534387998,4.83941465612002
10.5,9.290131302811092,1.2098686971889077
10.0,10.204397360830445,-0.2043973608304448
8.0,8.29371074077515,-0.29371074077515047
6.0,6.935447468232785,-0.9354474682327849
6.0,7.883659328210686,-1.883659328210686
19.0,17.718114456250984,1.2818855437490164
7.5,9.069177857376694,-1.569177857376694
9.5,9.937889215308587,-0.43788921530858715
12.0,10.815057560922408,1.1849424390775916
19.0,16.735214195852667,2.2647858041473334
8.5,9.376189524302493,-0.8761895243024931
3.0,5.363215091578606,-2.3632150915786063
6.0,7.105382341650017,-1.1053823416500173
5.5,5.95889893331734,-0.45889893331734033
9.0,10.163656465799006,-1.163656465799006
7.0,6.382334462711213,0.6176655372887874
15.0,10.056413028650045,4.943586971349955
8.5,9.394270590638097,-0.8942705906380972
6.5,6.970204820471314,-0.47020482047131384
9.0,9.887826306690002,-0.8878263066900018
21.5,21.035592346005295,0.46440765399470507
21.5,20.131595126299736,1.368404873700264
9.0,8.871619771953984,0.1283802280460158
11.5,16.492120578072882,-4.992120578072882
13.0,10.672585978121411,2.327414021878589
25.0,23.844369127598803,1.155630872401197
5.5,7.86776404673579,-2.3677640467357897
6.0,6.32918576317678,-0.3291857631767803
22.0,21.238230188528792,0.7617698114712077
7.5,8.263821555378973,-0.7638215553789731
4.5,5.519107427513829,-1.0191074275138288
13.0,13.097237390947141,-0.09723739094714112
12.5,9.750541065950424,2.749458934049576
7.5,6.658339366036259,0.8416606339637411
4.0,5.764320421252358,-1.764320421252358
8.5,9.01173374863179,-0.5117337486317908
13.5,15.991827578724147,-2.4918275787241466
9.5,10.192421089028226,-0.6924210890282261
4.5,6.383456167933316,-1.883456167933316
8.5,8.501093761238126,-0.0010937612381258788
52.0,51.13414062034941,0.8658593796505869
4.5,8.076475168193376,-3.576475168193376
31.0,13.80027517788401,17.19972482211599
14.5,12.292800411514374,2.2071995884856257
3.0,5.902396093085046,-2.902396093085046
52.0,57.13599113118002,-5.13599113118002
16.0,15.14576065599335,0.8542393440066505
8.5,7.401429326991166,1.098570673008834
52.0,55.26341151151074,-3.263411511510739
